,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
26,0.028715,0.94721,-0.15319000000000002,0.02,0.949,-0.154,0.01566382834586467,0.005032216441102752,0.005911793383458652,0.12515521701417273,0.07093811698306315,0.07688818754177167,2.3920774999999996,-1.355345000000001,0.16145250000000005,3.354,-2.073,0.6405000000000001,869.7282450441039,1379.2653742917055,230.95369565187332,29.49115536977322,37.1384621961075,15.197160776009225,6
27,0.06875500000000001,0.9176375,-0.2346575,0.0545,0.91,-0.249,0.010322972406015037,0.00252841713659148,0.006980787161654134,0.10160202953688985,0.050283368389473275,0.08355110508936513,2.4340325000000003,0.3085349999999994,-2.233395,1.951,0.976,-8.0185,500.84158935483106,753.0890836077941,359.3891783999752,22.379490372991764,27.442468613588577,18.957562564844014,6
28,0.0479125,0.8966725,-0.2858625,0.058499999999999996,0.896,-0.2785,0.014632511121553884,0.002995684454887218,0.0126079334273183,0.120964916903844,0.0547328462158439,0.11228505433635547,0.43065249999999994,8.666905000000002,-7.380037500000001,6.0065,9.6645,-6.3415,1126.0280921972362,1758.6154004922043,600.0306443118734,33.55634205626764,41.93584863207378,24.49552294424174,6
29,-0.39358000000000004,0.7188849999999999,-0.35294,-0.372,0.7715000000000001,-0.263,0.12626923669172924,0.045106608295739384,0.05521296380952379,0.35534382883586035,0.21238316387072537,0.2349743896885867,-5.948177499999999,19.09937,-21.739459999999998,-7.7745,18.6285,-16.402,830.5900568832021,2984.7480284141307,770.4812992565415,28.819959349090034,54.63284752247617,27.75754490686346,6
30,-0.2274875,0.7203775,-0.4704925,-0.195,0.8374999999999999,-0.3925,0.08094726801378443,0.043690205507518835,0.041522466109022535,0.2845123336760367,0.2090220215850924,0.20377062130989967,-3.189189999999999,-2.7640224999999994,7.015110000000001,-2.073,6.9205000000000005,0.5185,528.2567163998999,1028.728240062149,1056.6062145793478,22.98383598096497,32.07379366495565,32.505479762331575,6
31,0.030517500000000003,0.9070125,-0.2847675,0.0135,0.91,-0.286,0.006174932023809524,0.0010367241541353392,0.001776955833333335,0.07858073570417577,0.03219820110092083,0.04215395394661496,-1.78964,-4.309755,4.3109675,-0.671,-8.75,5.061,73.44784740390976,2106.858677914763,430.71271374580846,8.570171958829635,45.90053025744652,20.753619292687443,6
32,0.108975,0.9026949999999999,-0.23729750000000002,0.208,0.891,-0.26,0.025352926691729328,0.002061104736842106,0.004041196986215536,0.1592260239148404,0.04539939137083344,0.0635704096747499,-2.5326299999999997,-5.372107499999999,0.32744499999999904,-1.159,-6.4325,0.4575,157.18430767729328,416.57553040194915,581.8273283729073,12.53731660592861,20.41018202765348,24.121097163539375,6
33,0.03199,0.91891,-0.2359975,0.074,0.928,-0.225,0.05567143849624062,0.014613059548872194,0.022899671672932335,0.23594795717751113,0.12088448845435958,0.1513263746771604,0.18659749999999994,6.1233125,-3.20899,0.5185,2.073,-0.366,892.8545933789404,2992.55732852115,479.9868176139349,29.880672572399376,54.70427157472394,21.908601452715665,6
34,0.046582500000000006,0.9202049999999999,-0.24717750000000002,0.052,0.9215,-0.254,0.011270028264411034,0.004094058120300748,0.005395254129072684,0.10616038933807201,0.06398482726631953,0.07345239362384785,-1.4600500000000003,-7.4009125,2.1312450000000003,-1.22,-5.793,0.366,202.36186649373437,3079.465453202852,540.5597967217793,14.225395126102276,55.49293156072088,23.24994186491182,6
35,0.1066375,0.9063249999999999,-0.26024749999999996,0.1125,0.906,-0.263,0.012023454730576429,0.003038540726817043,0.002087439843358397,0.1096515149488434,0.055122960069439696,0.045688508876504136,-0.23385749999999988,-1.3300199999999995,-1.4282049999999997,-0.3355,-1.1895,-0.5185,103.65011819768807,1895.3759368417052,404.4578908300506,10.18087020827238,43.535915481837584,20.11113847672604,6
36,0.067815,0.9004274999999999,-0.27922,0.0775,0.906,-0.269,0.03424902333333336,0.005794621296992476,0.006019319899749368,0.1850649165383146,0.07612240995260514,0.07758427611152513,0.7053499999999999,2.7670924999999986,-2.569497499999999,-0.366,3.598,-2.7745,349.05636260400996,3972.5482732821497,1096.4363985112714,18.683050141880205,63.028154607938106,33.112481008092274,6
37,0.0781375,0.89784,-0.303845,0.07,0.902,-0.298,0.035788640194235596,0.012874635989974922,0.008891434561403512,0.18917885768297577,0.11346645314794555,0.09429440365898452,0.50504,0.49984250000000086,-2.62896,0.0,1.829,-0.39649999999999996,655.8298192415037,2642.9871426142295,381.2014672615538,25.609174513082294,51.40999068871954,19.524381354131396,6
38,0.04276,0.9071825,-0.26685749999999997,0.0605,0.91,-0.292,0.007599862055137831,0.004449878890977437,0.014674297938596476,0.08717718769917868,0.06670741256395302,0.12113751664367434,-0.8134124999999998,6.048927500000001,-3.7724174999999995,-0.671,13.0185,-6.037,466.5375397216479,697.0773428092671,224.31610106084568,21.59948007989192,26.402222308155558,14.977186019437886,6
39,0.06378249999999999,0.91537,-0.23900749999999998,0.076,0.922,-0.266,0.009277759592731838,0.003872694837092729,0.01316459392857143,0.0963211274473666,0.0622309797214597,0.11473706431912675,0.08429000000000013,-7.866480000000001,2.63904,2.4085,-6.341,0.9455,473.73513303849654,530.0978221048618,463.60978349714304,21.765457335845174,23.023853328773225,21.5315996502151,6
40,0.072185,0.9099475000000001,-0.2262575,0.0825,0.908,-0.2585,0.012437910551378438,0.007796706510025059,0.023168522499999997,0.11152538074975775,0.08829896097930631,0.15221209708824066,-3.566017499999999,-5.955029999999999,1.5187599999999992,-2.0425,-4.0545,-0.7015,572.8151002528256,247.25763755298252,491.319868012431,23.93355594667925,15.724428051696586,22.165736351685478,6
41,-0.11683500000000001,0.9157124999999999,-0.091695,-0.10200000000000001,0.923,-0.156,0.0513570804761905,0.015234315632832094,0.06988306964912286,0.2266210062553569,0.12342736986921538,0.2643540611549648,-4.150014999999999,23.199395,-11.682147500000001,-9.7865,24.6035,-18.5675,2693.9092352328585,1872.1870081042343,1233.3300185170365,51.90288272565271,43.26877636476717,35.11879864854486,6
42,-0.2789,0.8821850000000001,-0.1640175,-0.235,0.896,-0.17149999999999999,0.08090745363408525,0.012101213809523817,0.019697556083959896,0.28444235555571756,0.11000551717765712,0.14034798211573937,-3.495435,-5.966447500000004,2.5074675,-5.244,-0.5795,0.2135,563.3121726925067,2745.8124142027523,1508.8662072270108,23.73419837897431,52.40050013313568,38.8441270622344,6
43,0.034537500000000006,0.946585,-0.12989499999999998,0.0375,0.9475,-0.138,0.01326963768796992,0.0034254113032581497,0.0050338987218045105,0.11519391341546618,0.05852701344898909,0.07094997337423398,0.5981749999999999,1.17181,-1.9512350000000003,2.5305,1.4935,-0.732,218.45939934774424,332.5744774725818,383.5681780498997,14.78037209774315,18.236624618404083,19.58489668213493,6
44,0.08840999999999999,-0.9910899999999999,0.13262749999999998,0.104,-0.992,0.1405,0.0059404831077694235,0.00021787157894736817,0.013451883452380957,0.07707452956567055,0.014760473533981496,0.11598225490298486,-5.9458825000000015,1.867539999999999,-0.9396475000000001,-7.073,-4.695,-0.305,44.10978216911652,1209.1031328705756,80.98143945187346,6.641519567773366,34.77216031354071,8.99896879936104,5
45,0.128075,-0.9946350000000002,-0.006264999999999994,0.1325,-0.996,0.0165,0.0019848114035087745,9.613711779448593e-05,0.0028935235839598937,0.04455122224483605,0.009804953737498507,0.05379148244805951,-2.4466200000000002,21.487177499999998,1.3509250000000004,-1.098,19.3595,1.1285,50.82406388030072,445.59198134936736,40.13565100187971,7.129099794525303,21.10904975003298,6.335270396903333,5
46,0.258075,-0.9692725,0.012649999999999995,0.269,-0.967,0.0195,0.006034290100250632,0.0004729606453634077,0.001968127819548872,0.07768069322715028,0.021747658388051982,0.04436358663982064,6.713920000000001,-22.066149999999997,-4.3475825,7.4695,-20.5795,-4.1765,76.12126929684207,234.0013487142856,43.38243313102133,8.724750385933232,15.297102624820349,6.586534227575329,5
47,0.32034,-0.953475,0.0021224999999999937,0.316,-0.954,-0.015,0.0013622199498746883,0.0003388013784461142,0.002185591472431075,0.03690826397806714,0.01840655802821685,0.046750309864546084,0.6878274999999994,-4.039015000000002,-0.08184750000000009,-0.1525,-10.427,1.159,88.80128416315155,774.8099653230834,23.087051543101506,9.423443328377985,27.83540848134051,4.804898702688903,5
48,0.33921999999999997,-0.9375999999999999,-0.08131000000000001,0.345,-0.939,-0.068,0.0006658462155388466,0.0003232581453634074,0.0035435628070175414,0.02580399611569585,0.017979381117363507,0.059527832204923616,-8.8710525,21.65138,2.0631299999999997,-10.2745,17.0425,1.524,31.444294340595224,286.8734970381954,10.344737281303255,5.607521229616097,16.937340317717993,3.21632356601497,5
49,0.34399500000000005,-0.92667,-0.1391875,0.351,-0.923,-0.1395,0.0014383709022556391,0.00035375548872180345,0.0008138820488721817,0.03792586060006601,0.018808388785906235,0.02852861806804146,3.2417724999999997,-6.442670000000001,-0.08036250000000003,2.3475,-6.524,0.366,56.48778608595864,274.180049910877,15.095238953477446,7.515835687796709,16.558383070543965,3.8852591874259104,5
50,0.2802975,-0.9609899999999999,-0.050577500000000004,0.283,-0.959,-0.0405,0.0006198285651629069,0.00017744852130325826,0.0018466957330827035,0.024896356463605412,0.013320980493314231,0.042973197845665424,6.102465,-14.595115,-0.5666,6.341,-13.11,-0.488,30.41075424438599,88.2583219015288,3.0780953984962505,5.514594658212514,9.394590033712424,1.7544501698527235,5
51,0.260415,-0.9703125,-0.020652499999999997,0.26,-0.969,-0.0235,0.0008063586716791981,0.00014534821428571467,0.000454598239348371,0.0283964552660926,0.012056044719795737,0.021321309512981865,-1.6744025,5.353210000000001,-0.06569999999999993,-1.098,0.7625,0.0915,27.01638659698621,496.91475983548867,13.581741192982452,5.197728984564914,22.291584955661826,3.6853413943598836,5
52,0.3092025,-0.9538175,-0.033562499999999995,0.3145,-0.954,-0.015,0.0012389639035087713,0.00021182375313283174,0.0024926326754385946,0.0351989190673346,0.01455416617786233,0.0499262723967912,-6.333845,16.540255000000002,1.592865,-4.817,13.049,1.25,32.36843281300751,300.04512412528874,13.19248264839597,5.689326217840519,17.321810648003538,3.632145736117422,5
53,0.32886499999999996,-0.9443625,-0.06478,0.3335,-0.944,-0.0675,0.001878949147869675,0.0005156201441102737,0.0010764126315789464,0.043346847034930636,0.022707270732306727,0.032808727978678884,1.0502825000000002,-1.888574999999999,0.4522900000000001,0.793,-0.427,0.976,39.733127285908516,364.1343246109021,25.425518256541363,6.303421871167161,19.08230396495408,5.042372284603881,5
54,0.34019,-0.9429700000000001,-0.03171999999999999,0.3285,-0.942,-0.0195,0.0021369011528822035,0.0007963850626566394,0.0011005930827067683,0.04622662817989436,0.028220295226248773,0.03317518775691809,6.205172500000001,-14.55886,-2.854405,5.7625,-12.622,-3.8105,36.89231581728698,110.36978324350875,28.28816321401004,6.073904495239201,10.505702415522189,5.3186617878945865,5
55,0.3673975,-0.9355625000000001,-0.0027224999999999975,0.383,-0.938,0.001,0.004554911773182956,0.0008451289160400994,0.000738792474937344,0.06749008648077846,0.02907110104622973,0.02718073720371366,3.8312524999999997,-9.7201425,0.8781800000000001,2.744,-8.293,1.707,36.6742490563847,104.23547465382806,28.599770699348376,6.0559267710553355,10.209577594289984,5.34787534441,5
56,0.25889,-0.9713200000000001,-0.011874999999999998,0.262,-0.97,-0.014,0.0006110204511278197,0.0004100727819548873,0.000587192355889724,0.024718827867191026,0.02025025387383791,0.024232052242633598,-0.6603775000000001,3.4303475000000003,1.9001625000000002,0.427,0.427,1.1895,51.21747947367794,352.5129587887155,17.345036497337098,7.156638839125385,18.775328460208506,4.164737266303494,5
57,0.36033000000000004,-0.9237424999999999,-0.08758250000000001,0.3925,-0.918,-0.115,0.009490377042606522,0.0023281214974937327,0.004030003201754376,0.09741856621099759,0.04825061136911876,0.06348230621011162,-7.869225,13.151045,-0.8127774999999999,-6.6155,7.378,0.305,61.97173349812039,351.8047001433332,48.81484213833961,7.872212744719263,18.75645755848724,6.986761920828533,5
58,0.45066,-0.8671899999999999,-0.19399750000000002,0.454,-0.8665,-0.204,0.000960831478696741,0.0007015026566416042,0.0014675714223057637,0.030997281795292004,0.026485895428352127,0.03830889481968598,-4.5716399999999995,6.172985,2.2346425,-4.7865,5.3965,2.561,82.05337615578944,177.98778310253124,15.315751082399753,9.058331863858237,13.341206208680354,3.9135343466487877,5
59,0.35724000000000006,-0.921215,-0.11553249999999998,0.3565,-0.924,-0.1375,0.0038947141854636606,0.0017493220802004986,0.007191748314536332,0.0624076452485083,0.041824897850449065,0.08480417628004137,6.831859999999999,-8.94938,-0.20667999999999992,6.159,-7.134,-0.122,50.86075669714285,81.88551071238106,36.10077609283206,7.131672783936659,9.049061316643902,6.008392138736624,5
60,0.32140500000000005,-0.9537225,-0.0009424999999999994,0.3295,-0.952,-0.008,0.0005493543609022563,0.0001914491165413534,0.000566801196741855,0.02343830968526221,0.013836513886863027,0.023807586957561553,3.9536424999999995,-8.9262175,-0.46035500000000007,3.5675,-5.8845,0.305,19.594317623753142,111.36861122325185,14.919792304736852,4.426546918733963,10.553132768199776,3.8626146979393186,5
61,0.26863750000000003,-0.97142,0.0416825,0.267,-0.97,0.044,0.0003939559837092733,0.00027509132832080217,0.0002871345300751884,0.019848324455965377,0.016585877375671212,0.01694504441054046,1.20884,-1.1279,1.0460375,0.8235,0.9455,1.341,15.887340260050117,58.045074962405984,8.018093610119049,3.9858926553596645,7.618731847388119,2.8316238468622643,5
62,0.25584,-0.9749475,0.0445425,0.257,-0.974,0.044,0.00030028511278195447,0.0003029771867167923,0.00022589292606516287,0.017328736618171404,0.017406239878755902,0.015029734730365764,-0.008392499999999928,-0.8574950000000002,0.15455,-0.2135,0.8845000000000001,0.061,9.072180995933591,44.37767434583969,8.65929431829573,3.0120061414169776,6.661657027034616,2.9426678912673325,5
63,0.26685000000000003,-0.9721175,0.0375725,0.264,-0.972,0.038,0.0004480526315789474,0.0003354723746867167,8.831052005012545e-05,0.021167253756190184,0.01831590496499468,0.009397367719214006,-1.212035,4.900445,-0.27912499999999996,-0.732,2.622,-0.61,9.760166560175444,31.73048314483711,7.539031473057645,3.124126527555413,5.632981727720862,2.7457296795310433,5
64,0.2821525,-0.9686125,0.048385,0.285,-0.969,0.048,0.000506440344611529,0.0005092304197994994,0.00018493411027568923,0.02250422948273344,0.022566134356586186,0.01359904813859004,-3.64803,13.76511,0.42047249999999997,-3.3235,11.402,0.915,20.163435462756887,102.9562902785965,4.915920660895988,4.4903714170162905,10.146737913171725,2.217187556544549,5
65,0.2602125,-0.9737100000000001,0.034480000000000004,0.262,-0.971,0.035500000000000004,0.0003238018483709267,0.0005416249624060141,0.0006421900751879693,0.017994494946258613,0.023272837437794604,0.025341469475702653,-2.8777774999999997,9.762215,0.48247,-1.22,7.4695,0.6405000000000001,39.56464112079573,199.70073211907248,8.489245828671681,6.290043014224603,14.131550945281006,2.9136310385276447,5
66,0.3072975,-0.9607625,0.023407500000000005,0.306,-0.958,0.0215,0.0009240240538847124,0.00046124921679197955,0.00018159041979949874,0.03039776396192181,0.021476713361033142,0.013475548960969967,4.93901,-16.12179,-1.2819175,4.512,-13.78,-0.976,28.86454547859647,213.5109622415038,19.722214577136626,5.372573450274689,14.612014311569222,4.4409700040798095,5
67,0.3218349999999999,-0.9550799999999999,0.01118,0.32,-0.954,0.011,0.0005997822305764402,0.00033080561403508747,0.0002507945864661649,0.024490451824669145,0.018188062404640232,0.015836495397219832,3.5189175,-11.035975,-0.11116249999999994,2.1645,-9.7255,-0.427,23.11764969493108,92.38333665100251,9.887066677788221,4.80808170634933,9.61162507857035,3.1443706330183505,5
68,0.28105500000000005,-0.9659750000000001,-0.015135000000000001,0.2875,-0.965,-0.0165,0.0012350796741854631,0.0007205256892230576,0.00021880879699248126,0.03514370034850433,0.02684260958295705,0.014792187025334734,-0.6905549999999999,3.0230374999999996,0.9736225000000001,-1.098,0.6405000000000001,0.671,27.19710798694238,109.98753136450503,80.2782219598935,5.215084657696592,10.487494045981864,8.95981149131462,5
69,0.3916225,-0.917825,-0.039282500000000005,0.395,-0.918,-0.045,0.0125490375877193,0.0034169467418546334,0.0009250703696741863,0.11202248697346126,0.05845465543354638,0.03041496949980694,-5.361110000000001,9.777597499999999,-2.22012,-4.451,10.6405,-2.0425,82.10236817333332,602.7117846771868,102.03574076751855,9.061035711955522,24.550189096566786,10.101274215044285,5
70,0.48406750000000004,-0.8749899999999999,-0.04756500000000001,0.516,-0.868,-0.0435,0.009920434028822055,0.0016881452631578953,0.000982993258145364,0.09960137563719718,0.04108704495528846,0.031352723297113506,0.3678800000000001,-6.2131075,1.4339925,-2.012,3.11,1.6764999999999999,157.6916512888221,1718.1207225122243,60.99142165658522,12.55753364673263,41.45021981259236,7.80970048443506,5
71,0.29167000000000004,-0.9572475,-0.0012274999999999981,0.257,-0.963,-0.011,0.013699404611528831,0.0021442318233082713,0.0045932338283208,0.11704445570606423,0.0463058508539501,0.06777340059581488,1.1995475,-5.8870425,3.38462,0.0,-4.024,2.9575,224.79901938620938,3965.1528601209984,98.14902842666648,14.99329914949373,62.96945974137779,9.90701914940445,5
72,0.22863250000000002,-0.9758549999999999,0.021572499999999998,0.23,-0.978,0.0405,0.008985581397243111,0.0015441192731829566,0.0023563857080200474,0.0947923066353125,0.039295283090759844,0.04854261744096673,5.872112499999999,-19.5848975,-3.0138499999999997,5.366,-15.488,-0.7625,49.27771852615912,1353.4815974506205,68.36234448370931,7.019809009236584,36.78969417446441,8.268152422621956,5
73,0.25817999999999997,-0.9679525000000001,0.11430499999999999,0.2475,-0.971,0.1165,0.0067323234085213,0.001336892474937342,0.006863535814536336,0.082050736794506,0.036563540240755435,0.08284645927579727,0.3615950000000001,-6.702279999999998,-0.5580749999999998,0.366,-2.6525,-0.6100000000000001,88.7297750485965,806.6563730091233,165.0426983552631,9.419648350580635,28.40169665722672,12.846894502379286,5
